2021-12-06T18:52:58-0500,b'DATA,378,431,366,822,0,0,246,319,EOD\r\n'
2021-12-06T18:53:09-0500,b'DATA,387,432,366,819,0,0,232,304,EOD\r\n'
2021-12-06T18:53:18-0500,b'DATA,389,432,366,818,0,0,238,317,EOD\r\n'
2021-12-06T18:53:29-0500,b'DATA,372,432,366,815,0,0,247,329,EOD\r\n'
2021-12-06T18:53:39-0500,b'DATA,377,434,365,834,0,0,250,327,EOD\r\n'
2021-12-06T18:53:49-0500,b'DATA,373,434,363,818,0,0,246,320,EOD\r\n'
2021-12-06T18:53:59-0500,b'DATA,372,433,364,820,0,0,241,313,EOD\r\n'
2021-12-06T18:54:09-0500,b'DATA,379,435,344,821,0,0,236,307,EOD\r\n'
2021-12-06T18:54:20-0500,b'DATA,385,436,363,820,0,0,233,308,EOD\r\n'
2021-12-06T18:54:29-0500,b'DATA,383,438,363,818,0,0,246,327,EOD\r\n'
2021-12-06T18:54:39-0500,b'DATA,380,437,362,817,0,0,244,317,EOD\r\n'
2021-12-06T18:54:49-0500,b'DATA,381,438,362,815,0,0,233,309,EOD\r\n'
2021-12-06T18:54:59-0500,b'DATA,373,439,360,812,0,0,244,325,EOD\r\n'
2021-12-06T18:55:10-0500,b'DATA,371,441,361,812,0,0,249,329,EOD\r\n'
2021-12-06T18:55:20-0500,b'DATA,378,441,361,814,0,0,248,327,EOD\r\n'
2021-12-06T18:55:30-0500,b'DATA,370,441,360,813,0,0,249,327,EOD\r\n'
2021-12-06T18:55:40-0500,b'DATA,370,441,359,815,0,0,248,324,EOD\r\n'
2021-12-06T18:55:50-0500,b'DATA,370,442,373,816,0,0,243,316,EOD\r\n'
2021-12-06T18:56:00-0500,b'DATA,374,444,360,814,0,0,236,307,EOD\r\n'
2021-12-06T18:56:10-0500,b'DATA,382,443,345,813,0,0,231,306,EOD\r\n'
2021-12-06T18:56:20-0500,b'DATA,371,443,359,811,0,0,236,314,EOD\r\n'
2021-12-06T18:56:30-0500,b'DATA,371,444,359,810,0,0,241,322,EOD\r\n'
2021-12-06T18:56:40-0500,b'DATA,377,444,357,811,0,0,248,329,EOD\r\n'
2021-12-06T18:56:50-0500,b'DATA,372,447,359,810,0,0,248,325,EOD\r\n'
2021-12-06T18:57:01-0500,b'DATA,373,446,357,810,0,0,243,316,EOD\r\n'
2021-12-06T18:57:11-0500,b'DATA,371,448,358,809,0,0,237,308,EOD\r\n'
2021-12-06T18:57:21-0500,b'DATA,371,449,358,788,0,0,233,308,EOD\r\n'
2021-12-06T18:57:31-0500,b'DATA,379,449,351,809,0,0,243,325,EOD\r\n'
2021-12-06T18:57:41-0500,b'DATA,382,449,357,809,0,0,245,318,EOD\r\n'
2021-12-06T18:57:51-0500,b'DATA,377,449,355,809,0,0,233,307,EOD\r\n'
2021-12-06T18:58:01-0500,b'DATA,373,452,359,808,0,0,246,327,EOD\r\n'
2021-12-06T18:58:11-0500,b'DATA,384,451,359,809,0,0,247,319,EOD\r\n'
2021-12-06T18:58:21-0500,b'DATA,381,452,344,808,0,0,237,308,EOD\r\n'
2021-12-06T18:58:31-0500,b'DATA,374,453,359,808,0,0,233,308,EOD\r\n'
2021-12-06T18:58:41-0500,b'DATA,370,454,355,809,0,0,239,318,EOD\r\n'
2021-12-06T18:58:51-0500,b'DATA,373,453,355,810,0,0,249,328,EOD\r\n'
2021-12-06T18:59:02-0500,b'DATA,375,455,354,811,0,0,246,320,EOD\r\n'
2021-12-06T18:59:12-0500,b'DATA,375,455,370,810,0,0,239,312,EOD\r\n'
2021-12-06T18:59:22-0500,b'DATA,533,382,405,802,0,0,232,307,EOD\r\n'
2021-12-06T18:59:32-0500,b'DATA,606,313,469,789,0,0,245,326,EOD\r\n'
2021-12-06T18:59:42-0500,b'DATA,625,296,505,779,0,0,242,314,EOD\r\n'
2021-12-06T18:59:52-0500,b'DATA,622,291,517,772,0,0,233,309,EOD\r\n'
2021-12-06T19:00:02-0500,b'DATA,614,287,520,763,0,0,244,325,EOD\r\n'
2021-12-06T19:00:12-0500,b'DATA,608,284,517,756,0,0,247,322,EOD\r\n'
2021-12-06T19:00:22-0500,b'DATA,605,283,516,750,0,0,235,307,EOD\r\n'
2021-12-06T19:00:32-0500,b'DATA,604,283,515,746,0,0,235,313,EOD\r\n'
2021-12-06T19:00:43-0500,b'DATA,601,282,516,738,0,0,240,318,EOD\r\n'
2021-12-06T19:00:53-0500,b'DATA,599,281,515,734,0,0,241,318,EOD\r\n'
2021-12-06T19:01:03-0500,b'DATA,598,281,515,728,0,0,242,319,EOD\r\n'
2021-12-06T19:01:13-0500,b'DATA,598,281,515,723,0,0,241,318,EOD\r\n'
2021-12-06T19:01:23-0500,b'DATA,598,282,516,719,0,0,241,317,EOD\r\n'
2021-12-06T19:01:33-0500,b'DATA,597,281,515,715,0,0,240,315,EOD\r\n'
2021-12-06T19:01:43-0500,b'DATA,597,281,516,710,0,0,239,314,EOD\r\n'
2021-12-06T19:01:53-0500,b'DATA,597,280,516,708,0,0,239,314,EOD\r\n'
2021-12-06T19:02:03-0500,b''
2021-12-07T09:47:15-0500,b'DATA,645,294,554,555,0,0,246,340,EOD\r\n'
2021-12-07T09:47:16-0500,b'DATA,645,294,555,555,0,0,240,314,EOD\r\n'
2021-12-07T09:47:26-0500,b'DATA,644,295,555,555,0,0,240,313,EOD\r\n'
2021-12-07T09:47:36-0500,b'DATA,644,295,553,555,0,0,239,313,EOD\r\n'
2021-12-07T09:47:46-0500,b'DATA,645,295,554,555,0,0,240,314,EOD\r\n'
2021-12-07T09:47:56-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:48:06-0500,b'DATA,644,295,555,557,0,0,239,313,EOD\r\n'
2021-12-07T09:48:16-0500,b'DATA,645,295,555,556,0,0,240,315,EOD\r\n'
2021-12-07T09:48:27-0500,b'DATA,645,294,554,557,0,0,240,314,EOD\r\n'
2021-12-07T09:48:36-0500,b'DATA,645,294,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:48:46-0500,b'DATA,645,295,555,555,0,0,240,314,EOD\r\n'
2021-12-07T09:48:57-0500,b'DATA,644,295,554,555,0,0,240,314,EOD\r\n'
2021-12-07T09:49:07-0500,b'DATA,645,294,555,556,0,0,239,312,EOD\r\n'
2021-12-07T09:49:17-0500,b'DATA,644,295,553,555,0,0,240,314,EOD\r\n'
2021-12-07T09:49:27-0500,b'DATA,645,295,555,556,0,0,240,314,EOD\r\n'
2021-12-07T09:49:37-0500,b'DATA,645,295,554,556,0,0,239,312,EOD\r\n'
2021-12-07T09:49:47-0500,b'DATA,645,295,555,554,0,0,239,314,EOD\r\n'
